实拍西上海名邸大两房，满五年唯一，对口同济名校，看房方便急售,230万,26136元/m²,2室2厅,88m²,中层(共12层),王洋,安亭名邸       嘉定-安亭-南安路88弄,近地铁,新房房源,配套成熟
"11号线安亭，无需社保,挑高5.2米 看房方便",50万,10417元/m²,2室1厅,48m²,中层(共18层),杨嫣嫣,V6时代       嘉定-安亭-新源路155弄16号
11号线口，一手湖畔住宅，修无税费，内部房源可认购,450万,38136元/m²,3室2厅,118m²,低层(共24层),袁坤,"湖畔天下(公寓)       嘉定-南翔新城-瑞林路800弄,瑞林路1280弄",素质住户,安全性高,品质小区
迎园六坊 新出房源 可拎包入住，满五少税首付压力小 置换急售,118万,24583元/m²,1室1厅,48m²,高层(共6层),孙玉兰,迎园新村七坊       嘉定-嘉定老城-迎园新村七坊1-20号,小户型,配套成熟,交通便利
11号线地铁口（外地人可买）不限购不限贷丨精装复试，得房率高,96万,20426元/m²,1室2厅,47m²,高层(共25层),徐铜亮,晶鼎大厦       嘉定-嘉定新城-白银路399号
嘉定新城11号线地铁口，税少急卖，价格可谈，20min到虹桥,267.5万,33197元/m²,2室2厅,80m²,中层(共18层),范玲,恒大御景湾       嘉定-嘉定新城-育英南街55弄,近地铁,新房房源,南北通透
简单装修毛坯价，靠近地铁，交通方便，近万达广场，购物娱乐方便,280万,37229元/m²,2室2厅,75m²,中层(共14层),廖辉军,水岸金桥苑       嘉定-江桥-鹤霞路555弄,配套成熟,繁华地段,品质小区
沿河高区景观房，可观整个江桥，真实可看，小区正花园位置，有钥,285万,36380元/m²,2室2厅,78m²,高层(共18层),廖辉军,金沙鼎苑       嘉定-江桥-金耀路555弄,新房房源,景观房,靠近花园
嘉定新城11号线地铁口，赠送朝北书房，只需支付契税，随时看房,248.5万,32590元/m²,2室2厅,76m²,中层(共22层),范玲,恒大御景湾       嘉定-嘉定新城-育英南街55弄,近地铁,新房房源,南北通透
南陈小区，新整改，环境好，车位多，繁华地段生活交通方便，急售,108万,25714元/m²,2室1厅,42m²,中层(共12层),赵超,"南陈小区       嘉定-嘉定老城-仓场路421弄,仓场路441弄",新房房源,配套成熟,繁华地段
钥匙房獨家委托 新上房源 地铁14号线旁边一梯两户 边套全明,225万,43269元/m²,1室1厅,52m²,中层(共6层),徐小强,"真新新村嘉德坊       嘉定-丰庄-铜川路2225弄,万镇路1177弄",主卧朝南,南北通透,一梯两户
钻石楼层又出新房，正宗南北通精装修两房，房东自住装修保持完整,289万,39939元/m²,2室2厅,72m²,中层(共6层),廖辉军,金鹤新城城杰苑       嘉定-江桥-鹤霞路600弄,近地铁,环境优美,素质住户
绿地新江桥 南北带转弯飘窗 实房实价,315万,40750元/m²,2室2厅,77m²,高层(共15层),王莉萍,绿地新江桥城(南区)       嘉定-江桥-金耀南路80弄,近地铁,南北通透,小区中心
白银时代 D铁房 精装修 南北大两房 对口普小 税费各付,300万,33256元/m²,2室2厅,90m²,共1层,何留荣,白银时代尚苑       嘉定-嘉定新城-云谷路1233弄,近地铁,新房房源,繁华地段
首付灵活 近地铁11号线陈翔路，各自付税，接受置换 房东诚意,258万,36617元/m²,2室1厅,70m²,高层(共18层),刘忠波,翔和雅苑(三区)       嘉定-南翔-德园路1500弄,新房房源,近地铁,配套成熟
晴天霹雳一声响，超强笋盘降临，采光好，一手动迁税费少，房型正,198万,36796元/m²,1室1厅,53m²,低层(共18层),刘忠波,翔和雅苑(三区)       嘉定-南翔-德园路1500弄,新房房源,近地铁,配套成熟
一手动迁税费少，新出高区南北两房，首付五成可谈20万，采光好,243万,33370元/m²,2室1厅,72m²,高层(共26层),刘忠波,翔和雅苑(三区)       嘉定-南翔-德园路1500弄,新房房源,近地铁,配套成熟
嘉定西精装南北三房，满五唯一税费少，中高楼层采光好，看房方便,285万,31879元/m²,3室2厅,89m²,中层(共18层),冯少安,合景叠翠峰二期(馨园)       嘉定-菊园新区-秋竹路655弄,近地铁,南北通透,厅带阳台
小区中心位置，高区景观房，VR全景实地拍摄，接受长时间置换！,258万,37069元/m²,2室1厅,69m²,高层(共18层),刘忠波,翔和雅苑(三区)       嘉定-南翔-德园路1500弄,新房房源,近地铁,配套成熟
一手动迁税费少，高区景观房，视野开阔，近地铁11号线陈翔站！,185万,34114元/m²,1室1厅,54m²,高层(共18层),刘忠波,翔和雅苑(三区)       嘉定-南翔-德园路1500弄,新房房源,近地铁,配套成熟
雅苑新出南北两房，高区景观房，位置佳，采光好，业主诚意急售！,258万,35430元/m²,2室1厅,72m²,中层(共26层),刘忠波,翔和雅苑(三区)       嘉定-南翔-德园路1500弄,新房房源,近地铁,配套成熟
本周特价翔和雅苑，近陈翔路站，直降20万，采光好，诚意出售,232万,33333元/m²,2室1厅,69m²,高层(共18层),刘忠波,翔和雅苑(三区)       嘉定-南翔-德园路1500弄,新房房源,近地铁,配套成熟
上师大附小，满两年，毛坯，没有住过人，接受置换，看房随时,380万,42415元/m²,2室2厅,89m²,高层(共14层),方笑银,同济融景雅苑       嘉定-南翔-金通路1968弄,近地铁,主卧朝南,客厅朝南
真盘实价中建三房南北通户型，精装修一楼带花园25平，满两年,365万,40938元/m²,3室2厅,89m²,低层(共18层),卜德壮,中建溪岸澜庭       嘉定-南翔-德园路1259弄
真盘实价陈翔路地铁口 翔和雅苑毛坯一房 高区楼层 印象城旁,205万,37802元/m²,1室2厅,54m²,中层(共26层),卜德壮,翔和雅苑(三区)       嘉定-南翔-德园路1500弄
真盘实价 绿洲二期1楼带地下室，开发商装修，附送90平地下室,590万,46094元/m²,6室3厅,128m²,低层(共18层),卜德壮,绿洲古猗新苑(二期)       嘉定-南翔-德园南路508弄,近地铁,配套成熟,品质小区
228万1房精装修，随时方便看房，图片真实，带花园25平方！,218万,42101元/m²,1室1厅,51m²,低层(共6层),庄杰,金鹤新城金霞苑       嘉定-江桥-鹤霞路111弄,近地铁,一梯两户,小区中心
首付五成可谈30万，低于市场价40万急售，接受置换，房型正.,240万,34110元/m²,2室1厅,70m²,中层(共11层),刘忠波,翔和雅苑(三区)       嘉定-南翔-德园路1500弄,新房房源,近地铁,配套成熟
丰庄片区学 区房  一房的价买两房  双南两房 采光好 急卖,210万,32308元/m²,2室1厅,65m²,中层(共6层),王艳丽,栅桥小区       嘉定-江桥-丰江路188弄,新房房源,两房朝南,一梯两户
14地铁口200米精装 动迁房 满五唯一 低于市场价20万,155万,35227元/m²,1室1厅,44m²,低层(共6层),陈彬,"江桥二村四街坊       嘉定-江桥-华江公路107弄1-4号,曲江路100弄",近地铁,交通便利,品质小区
新挂小户型 精装满两年 置换急售 经典小户型 可改2房,160万,24283元/m²,1室2厅,65m²,中层(共16层),高尚,天居玲珑湾(公寓)       嘉定-嘉定北-汇旺东路1188弄
景观大平层 二次买进税费低 满2年 接受置换 钥匙房随时交房,655万,37441元/m²,4室2厅,174m²,中层(共10层),张龙,森林公馆(西区)       嘉定-南翔新城-栖林路425弄,环境优美,繁华地段,品质小区
品质小区，房型正气，观景楼层，业主诚心手，价格可谈,275万,35484元/m²,2室2厅,77m²,高层(共15层),黄淑武,绿地新江桥城(西区)       嘉定-江桥-金耀南路299弄,配套成熟,繁华地段,品质小区
嘉定11号线地铁口 视野开阔 对口名校 可公积金贷 随时看房,47万,9408元/m²,2室2厅,50m²,中层(共11层),郭涛,绿苑二邨       嘉定-安亭-绿苑路82弄,近地铁,送车位,配套成熟
地铁14号线 房东置换 精装修送家具家电  南北户型满五唯一,560万,45143元/m²,3室2厅,124m²,中层(共18层),陈彬,香馥湾       嘉定-江桥-海川路77弄,南北通透,近地铁,品质小区
近14地铁 精装满五唯一 低于市场价20万 拎包入住 急售,165万,35870元/m²,1室1厅,46m²,中层(共6层),陈彬,"江桥三村五街坊       嘉定-江桥-靖远路650弄,张掖路201弄",近地铁,交通便利,品质小区
11号线地铁口丨精装复试丨不限购不限贷丨国际赛车场旁,87万,18511元/m²,2室1厅,47m²,中层(共6层),何万达,"泰东公寓       嘉定-方泰-东环路279弄,东环路129弄"
首付8万 精装复式 近地铁口 不用社保可买 可用上海公积金,39.7万,12406元/m²,2室2厅,32m²,中层(共16层),胡丽亚,利金国际       嘉定-丰庄-曹安公路1615号
地铁11号线嘉定站300米，精装修复式房送一层，业主急售降价,58万,12889元/m²,2室2厅,45m²,中层(共16层),袁伟,利金国际       嘉定-丰庄-曹安公路1615号,新房房源
满五税少，可落户读书，房东新装修急卖，可以租养贷,78万,16596元/m²,1室1厅,47m²,中层(共6层),袁伟,嘉定河东小区       嘉定-封浜-吴杨路100弄,新房房源,配套成熟,繁华地段
外地人可买丨11号线地铁口丨租金5千起丨精装复式公馆丨急抛。,70万,15217元/m²,2室2厅,46m²,低层(共15层),刘佳,嘉隆国际       嘉定-嘉定北-胜辛北路1888弄
朗诗业主急售，超性价比房源，128m  575W随时可看,575万,47066元/m²,3室2厅,122m²,低层(共18层),吴鹏程,朗诗绿色街区       嘉定-南翔新城-宝翔路888弄,近学校
地铁14号线口300米，动迁满三年，版式南北通透，诚心独一套,315万,35795元/m²,2室2厅,88m²,中层(共18层),黄华飞,嘉怡坊       嘉定-江桥-海蓝路98弄
首付12万丨不限购丨近地铁精装复式可用上海公积金送车位可看房,40万,14815元/m²,2室2厅,27m²,中层(共6层),赵超,底特律财富天地       嘉定-安亭-曹安公路5588号,近地铁
保利家园高台路353弄2房急售 满五唯一无个税 看房方便！！,303万,34644元/m²,2室2厅,87m²,低层(共11层),李文东,保利家园(南区)       嘉定-嘉定新城-高台路353弄,近地铁,近学校
双南房 楼层好 低总价 繁华地段 配套完善 校区房 随时好看,149万,25882元/m²,2室1厅,57m²,低层(共6层),龙涛,迎园新村五八坊       嘉定-嘉定老城-迎园新村五坊1-40号,大两房,房型正,繁华地段
你结婚需要房子 你儿子呢 你孙子呢 住房不炒 缩减贫富差距,220万,28571元/m²,2室2厅,77m²,中层(共15层),赵兴,嘉峰汇财富广场       嘉定-南翔-银翔路888弄
保利家园豪装两房，带产权车位，品牌家具家电，随时看房！,275万,31307元/m²,2室2厅,87m²,中层(共20层),李少伟,保利家园(北区公寓)       嘉定-嘉定新城-洪德路333弄
中建溪岸澜庭急南北通三房业主诚意诚满二税少税毗邻,380万,42668元/m²,3室2厅,89m²,低层(共18层),肖六云,中建溪岸澜庭       嘉定-南翔-德园路1259弄,南北通透,交通便利,繁华地段
11号线地铁800米，对口城中路小学，婚房装修，看房子方便。,197万,30392元/m²,2室1厅,64m²,低层(共6层),周玉娟,梅园新村       嘉定-菊园新区-梅园路300弄
地体口，婚房装修，前排绿化视野好，中间楼层，税费低，看房随时,260万,35646元/m²,2室2厅,72m²,中层(共6层),朱言杰,金鹤新城中虹华苑       嘉定-江桥-金园一路1115弄,近地铁,新房房源,素质住户
双南两房 满五唯一  多层三楼 小区中心位置 随时可看 真实,228万,43019元/m²,2室,53m²,中层(共6层),王谦,"丰庄十二街坊       嘉定-丰庄-丰庄北路166弄,丰庄西路558弄,丰庄北路82弄",近地铁,配套成熟,品质小区
14号线地铁口，税费少，次新小区，南北通透双阳台，中间楼层。,290万,34660元/m²,2室2厅,83m²,中层(共18层),朱言杰,盐湖新居       嘉定-江桥-曹安公路2831弄,近学校,新房房源,近地铁
11号线嘉定城区，地铁口一手高端别墅，大型商业一站式，学曲房,490万,37121元/m²,4室2厅,132m²,共5层,陈玉文,绿地天呈       嘉定-菊园新区-嘉唐公路169弄,近地铁,配套成熟,交通便利
房东急售房，天居玲珑湾，南北通透，拎包入住，价格可谈，随时看,225万,24750元/m²,2室2厅,90m²,高层(共16层),冯少安,天居玲珑湾(公寓)       嘉定-嘉定北-汇旺东路1188弄,次新小区,交通便利,繁华地段
汽车城去地鉄房丨精装修送车位丨民用水电丨燃气入户丨降价30万,86万,20476元/m²,2室1厅,42m²,中层(共8层),李园,瑞立万立城(商住楼)       嘉定-安亭-安悦路
江桥三村。配套成熟，正南北通透。有钥匙随时看房。,395万,35909元/m²,3室2厅,110m²,低层(共6层),李芳芳,"江桥三村四街坊       嘉定-江桥-靖远路510弄,临潭路518弄"
真 实房源 中心花园位置 精装修全送 有钥匙 随时看,228万,43661元/m²,2室1厅,52m²,中层(共6层),徐新,"丰庄十二街坊       嘉定-丰庄-丰庄北路166弄,丰庄西路558弄,丰庄北路82弄",近地铁,配套成熟,交通便利
紧靠13号线丰庄站，全明一房，生活配套齐全，有钥匙,180万,38128元/m²,1室1厅,47m²,中层(共6层),李美刚,"丰庄十二街坊       嘉定-丰庄-丰庄北路166弄,丰庄西路558弄,丰庄北路82弄",卫浴全明,小区中心,近地铁
真实在售 婚房装修 小区前排沿河景观 俯看古漪园 已买急售,518万,51247元/m²,3室2厅,101m²,高层(共20层),江旭东,绿地清猗园(三期)       嘉定-南翔-德华路79弄,近地铁,送车位,环境优美
房东急售，满五唯一，税费少，宝龙广场对面，精装两房,300万,33971元/m²,2室2厅,88m²,低层(共29层),王月,风荷丽景尚城(东区公寓)       嘉定-嘉定新城-宝塔路99弄,近地铁,繁华地段,品质小区
（跳楼价）业主订好别处小区，目前急售此房拿来凑钱附款，可议急,648万,57667元/m²,2室2厅,112m²,高层(共14层),王谦,嘉宝都市港湾二期       嘉定-丰庄-新郁路199弄,近地铁,配套成熟,品质小区
真盘实价 绿洲二期1楼带地下室，开发商装修，附送90平地下室,590万,46094元/m²,6室3厅,128m²,低层(共18层),卜德壮,绿洲古猗新苑(二期)       嘉定-南翔-德园南路508弄,近地铁,配套成熟,品质小区
228万1房精装修，随时方便看房，图片真实，带花园25平方！,218万,42101元/m²,1室1厅,51m²,低层(共6层),庄杰,金鹤新城金霞苑       嘉定-江桥-鹤霞路111弄,近地铁,一梯两户,小区中心
急售11号线嘉定西 南北通透 70年产权 满五唯一 对口实验,272万,30259元/m²,2室2厅,89m²,高层(共18层),陈碧林,新城悠活城(东区)       嘉定-菊园新区-红石路333弄,采光好,拎包入住,近地铁
高区景观房，一手动迁税费少，精装拎包入住，送全套品牌家具家电,365万,42481元/m²,3室1厅,85m²,中层(共18层),刘忠波,翔和雅苑(三区)       嘉定-南翔-德园路1500弄,新房房源,近地铁,配套成熟
新出房源 本人实地拍摄 商品房 西边套南北全明 有钥匙 空关,218万,41923元/m²,1室1厅,52m²,中层(共6层),张庆林,"真新新村嘉德坊       嘉定-丰庄-铜川路2225弄,万镇路1177弄",南北通透,环境优美,品质小区
置业优选，地铁口品质三居室，小区楼 王位置业主急卖直降30万,468万,46305元/m²,3室2厅,101m²,中层(共18层),刘金宣,绿地清猗园(三期)       嘉定-南翔-德华路79弄,近地铁,拎包入住,配套成熟
急售房源！保利湖畔精装两房，带车位诚意出售，随时看房，急售！,295万,32658元/m²,2室2厅,90m²,低层(共18层),官武寅,保利湖畔阳光苑(西区)       嘉定-嘉定新城-封周路368弄,配套成熟,交通便利,繁华地段
威廉新出豪装小三房 高区景观 家具家电全送 全屋大金中央空调,428万,42668元/m²,3室2厅,100m²,高层(共22层),刘金宣,绿地清猗园(二期)       嘉定-南翔-德华路80弄,近地铁,拎包入住,配套成熟
地铁11号线 无需社保 外地人可买 业主降价抛售 可拎包入住,89万,15614元/m²,2室1厅,57m²,中层(共11层),韩林,包桥小区       嘉定-马陆-宝安公路2888弄96号
南望河 北靠山 这套房子不一般！接受置换 我是维护人 有底价,518万,51247元/m²,3室2厅,101m²,中层(共18层),倪文庆,绿地清猗园(三期)       嘉定-南翔-德华路79弄,近地铁,配套成熟,品质小区
首付五成可谈30万，低于市场价40万急售，接受置换，房型正.,240万,34110元/m²,2室1厅,70m²,中层(共11层),刘忠波,翔和雅苑(三区)       嘉定-南翔-德园路1500弄,新房房源,近地铁,配套成熟
菊园新区精装南北三房 带40平大花园 对口实验校区看房随时方,245万,26683元/m²,3室2厅,91m²,低层(共18层),付小平,旭辉锦庭(东区)       嘉定-菊园新区-双坪路200弄,交通便利,素质住户,繁华地段
龙湖蓝湖郡，联排别墅，满五唯一，位置安静，紧邻万达，闹中取静,890万,42381元/m²,4室3厅,210m²,共4层,文佳傲,龙湖郦城(西区别墅)       嘉定-嘉定新城-双单路1509弄,配套成熟,繁华地段,品质小区
澳丽映像102平米大两房，婚房装修家具家电全送，南北通透急卖,270万,26396元/m²,2室2厅,102m²,中层(共11层),晋登鹏,澳丽映象嘉园       嘉定-安亭-新源路1025弄1-60号,配套成熟,繁华地段,品质小区
电梯小两房，面积大户型好，靠近小区大门位置，有钥匙，随时看房,245万,42031元/m²,1室2厅,58m²,低层(共7层),张春,金鹤新城中房公寓       嘉定-江桥-金耀路333弄,近地铁,新房房源,全南户型
急售11号线D铁房 首付22万 可贷款 挑高4.8米 送装修,72万,20571元/m²,1室1厅,35m²,中层(共21层),王欣,"永和生活广场       嘉定-江桥-靖远路715号,靖远路717号",送车位,近地铁,配套成熟
白银站口白银时代精装全配，诚意急售图片真实   拎包可入住。,350万,38436元/m²,2室2厅,91m²,高层(共28层),蔡方战,白银时代尚苑       嘉定-嘉定新城-云谷路1233弄,近地铁,南北通透,中国风
毗邻大融城育英街，吃喝玩样样都有，地铁步行5分即到，诚心急售,305万,33516元/m²,2室2厅,91m²,中层(共32层),官武寅,东方豪园(公寓)       嘉定-嘉定新城-宝安公路3518弄,配套成熟,交通便利,繁华地段
245万三房，送60平的院子，买进220万，税少，随时可看，,242万,27645元/m²,3室2厅,87m²,低层(共17层),王涛,上海派II       嘉定-安亭-于塘南路82弄,带花园,近地铁,品质小区
可以万达，何必郊外，可以地铁口，何必等公交，精装修带燃气复式,106万,23556元/m²,2室1厅,45m²,高层(共16层),官守兵,绿地卡米公社       嘉定-嘉定新城-云谷路279弄,近地铁,配套成熟,繁华地段
小孩大了，东方豪园豪装三房，该有个独立空间，满足您浓浓的爱意,496万,37293元/m²,3室2厅,133m²,中层(共33层),张荣标,东方豪园(公寓)       嘉定-嘉定新城-宝安公路3518弄,配套成熟,安全性高,品质小区
豪华装修75万，地铁口四房，业主诚心出售！接受置换。,638万,51723元/m²,4室2厅,123m²,中层(共8层),谢飞,中建溪岸澜庭       嘉定-南翔-德园路1259弄,近地铁,配套成熟,品质小区
实图实价，河畔艺墅11楼，精装修，拎包入住,200万,23516元/m²,2室2厅,85m²,高层(共13层),贾坤宇,河畔艺墅(公寓)       嘉定-外冈-恒荣路388弄,南北通透,拎包入住,品质小区
"合景峰汇公寓精装紧邻地铁,多条公交经过！",90万,21067元/m²,2室1厅,42m²,高层(共16层),肖将,合景峰汇       嘉定-嘉定新城-天祝路555弄,近地铁,交通便利,繁华地段
精装三房，随时可看，带一个独立的产权车位，南北通透，,263万,28659元/m²,3室2厅,91m²,高层(共7层),王涛,"古北萃庭       嘉定-安亭-彤闻路77弄,彤闻路199弄"
实拍 新镇颂苑，景观河全明采光好，精装不挑客户，等你来电！,400万,27757元/m²,3室2厅,144m²,共5层,夏桂松,安亭新镇颂苑       嘉定-安亭-安智路100弄,近地铁,繁华地段,品质小区
嘉城新航域全南两房14号地铁口满五唯一到价签字急售,306万,37095元/m²,2室2厅,82m²,低层(共17层),韩中亚,嘉城新航域       嘉定-江桥-海川路58弄,全南户型,近地铁,配套成熟
江桥新小区，中高楼层免 税，婚房首 选，自由装修近13号线,191万,34016元/m²,1室2厅,56m²,中层(共17层),华云燕,金沙鼎苑       嘉定-江桥-金耀路555弄,新房房源
VR全景 采光绽放出耀眼的光芒 买到就是赚到 看房有钥匙。,199万,36696元/m²,1室1厅,54m²,高层(共18层),倪文庆,翔和雅苑(三区)       嘉定-南翔-德园路1500弄,近地铁,配套成熟,品质小区
实地实拍 拎包即住 可租可住 租金高达3500  看房随时,170万,36147元/m²,1室1厅,47m²,高层(共6层),袁慎钰,嘉定金华新村       嘉定-江桥-华江路1481弄,近地铁,近学校,素质住户
"边套南北通,楼层好,配套设施齐全,近地铁,精装修",285万,29718元/m²,3室2厅,95m²,低层(共18层),乔小艳,新城悠活城(东区)       嘉定-菊园新区-红石路333弄,新房房源,南北通透,素质住户
小区中间位置 双南两房 带空调 房东自己住 随时看房价可谈,210万,24654元/m²,2室2厅,85m²,中层(共16层),李青,天居玲珑湾(公寓)       嘉定-嘉定北-汇旺东路1188弄,南北通透,交通便利,素质住户
实验分校11号线嘉定西 精装修全南户型 满五年唯一 价好谈,248万,30961元/m²,2室2厅,80m²,中层(共18层),戴体峰,合景叠翠峰(一期)       嘉定-菊园新区-秋竹路618弄,全南户型,中国风,近地铁
上师大附小，二次装修带空调，满两年，目前自住，接受置换,355万,41193元/m²,2室1厅,86m²,高层(共14层),方笑银,祥源福邸       嘉定-南翔-金通路1788弄,主卧朝南,客厅朝南,小户型
（跳楼价）业主订好别处小区，目前急售此房拿来凑钱附款，可议急,648万,57667元/m²,2室2厅,112m²,高层(共14层),王谦,嘉宝都市港湾二期       嘉定-丰庄-新郁路199弄,近地铁,配套成熟,品质小区
朝南带阳台 多层二楼 真实在售 VR720度全景拍摄 价值房,198万,42128元/m²,1室1厅,47m²,中层(共6层),李仲,"丰庄十二街坊       嘉定-丰庄-丰庄北路166弄,丰庄西路558弄,丰庄北路82弄",近地铁,配套成熟,品质小区
"地铁11号线，租金3000，周边配套齐全,首付可全贷款 急售",61万,13677元/m²,2室2厅,44m²,高层(共17层),冯少安,中茂世纪       嘉定-嘉定北-汇源路218弄,复式房,拎包入住,近地铁
去年从新装修，业主诚心出售，小区中间位置，没有个税！随时看房,265万,27255元/m²,2室2厅,97m²,低层(共9层),赵立盼,澳丽映象嘉园       嘉定-安亭-新源路1025弄1-60号
李园二村 精装两房 房型正气清爽 对口嘉一附小房东新房已买好,165万,25000元/m²,2室1厅,66m²,高层(共6层),邵海涛,李园二村(北区)       嘉定-嘉定老城-李园二村36-131号,两房朝南,近地铁,繁华地段
11号线嘉定西站 万科集团复式90平送30平 花园洋房 急售,350万,39264元/m²,3室2厅,89m²,高层(共12层),冯少安,万科金色领域(西区)       嘉定-菊园新区-秋竹路801弄1-48号,近地铁,复式房,采光好
万科2期南北通户型 精装全新南北通平层22楼，房子清爽无纠纷,270万,30151元/m²,3室2厅,89m²,高层(共28层),冯少安,万科金色领域(西区)       嘉定-菊园新区-秋竹路801弄1-48号,近地铁,南北通透,采光好
房东诚心急售 旭辉锦庭 2室2厅 228万 精装修，家电全送,228万,30000元/m²,2室2厅,76m²,中层(共18层),冯少安,旭辉锦庭       嘉定-菊园新区-胜竹路1399号,采光好,房型正,拎包入住
笋盘推出 嘉定西地铁站精装修小三房 小区前排视野好 看房方便,275万,30761元/m²,3室2厅,89m²,中层(共18层),冯少安,合景叠翠峰二期(馨园)       嘉定-菊园新区-秋竹路655弄,近地铁,南北通透,厅带阳台
悠活城地铁口 两房高层采光好景观房 满五唯一 精装全送真实价,255万,30872元/m²,2室2厅,82m²,高层(共18层),冯少安,新城悠活城(东区)       嘉定-菊园新区-红石路333弄,近地铁,配套成熟,环境优美
今，天房东上门再次降25万（现价40万买到赚50万）还送车库,64万,13617元/m²,2室1厅,47m²,低层(共12层),王文俊,创业家园       嘉定-江桥-张掖路355号
11号线马路地铁口 不限购不限贷 100米精装现房 超低总价,100万,33333元/m²,2室1厅,30m²,中层(共10层),赵潺,"骏丰玲珑坊       嘉定-嘉定新城-康年路208弄,康年路209弄",近地铁,配套成熟,品质小区
都市港湾，精装修电梯两房，送25万产权车位，近地铁13号线。,535万,55212元/m²,2室2厅,96m²,中层(共14层),李美刚,嘉宝都市港湾(一期)       嘉定-丰庄-新郁路199弄,新房房源,南北通透,景观房
急售嘉定老城区 对口疁城 70年产权可用公积金 满三唯一 急,175万,25180元/m²,2室1厅,69m²,高层(共6层),尹兆,塔城路800弄小区       嘉定-嘉定老城-塔城路800弄
万科打造近地铁丨南北通透丨新房出售丨楼层可选丨成熟配套无遮挡,245万,29518元/m²,2室2厅,83m²,低层(共7层),范兆嵩,安亭新镇雅苑       嘉定-安亭-安礼路258弄,环境优美,交通便利,品质小区
翔和雅苑，精装全南两房，仅交1个点个税，陈翔路印象城开通在即,260万,36900元/m²,2室2厅,70m²,低层(共27层),石晨,翔和雅苑(三区)       嘉定-南翔-德园路1500弄,近地铁,配套成熟,交通便利
桃园小区 近嘉定北站 对口校区 满五唯一 看房随时 置换急卖,135万,27000元/m²,2室1厅,50m²,高层(共6层),王东梅,"桃园小区       嘉定-嘉定老城-城中路203弄,城中路213弄,温宿路72弄"
租金可以达到5000以租养贷无压力拎包入住没问题临地铁不限购,108万,19286元/m²,1室2厅,56m²,中层(共12层),朱良,新城悠活城(商住楼)       嘉定-菊园新区-柳梁路55弄
11号线地铁口180米，嘉定区首付29万精装复式，无社保可买,125万,14706元/m²,2室1厅,85m²,中层(共12层),刘慧,底特律财富天地       嘉定-安亭-曹安公路5588号,近地铁,繁华地段,品质小区
近期必卖，精装大三房，三房两厅两位，装修好，对口普小,380万,36538元/m²,3室2厅,104m²,低层(共24层),王月,盘古天地(东区)       嘉定-嘉定新城-云屏路1188弄,近地铁,繁华地段,品质小区
正规轻轨房零距11号线日月光伯爵天地房东直降40万急售！,330万,31044元/m²,3室2厅,106m²,高层(共18层),冯少安,日月光伯爵天地       嘉定-菊园新区-平城路1000弄,近地铁,南北通透,厅带阳台
新城金郡 精装三房 满五唯一 房东急售 近地铁 看房联系我,468万,37627元/m²,3室2厅,124m²,低层(共18层),范法亮,新城金郡(二期北区)       嘉定-嘉定新城-崇信路1518弄,近地铁,配套成熟,繁华地段
嘉定普小旁，金沙小区，现场实拍照片，户型正气，成熟配套,250万,32051元/m²,2室1厅,78m²,中层(共6层),李冬娇,金沙公寓       嘉定-嘉定老城-金沙路366弄,近学校,两房朝南,近地铁
精装修三房，户型正气，交通方便,600万,46404元/m²,3室2厅,129m²,中层(共20层),方笑银,绿地清猗园(三期)       嘉定-南翔-德华路79弄,近地铁
精装修小三房送车位诚意出售,410万,46533元/m²,3室2厅,88m²,低层(共18层),方笑银,中建溪岸澜庭       嘉定-南翔-德园路1259弄
